Date,Demand,Spot_Price,Solar_Generation,Network_Charge,Retailer_Charges
21/05/2022 2:00,81.12,18.29492817,0.516,0.7098,20.37
21/05/2022 2:30,74.74,18.0603645,0.511,0.7098,20.37
21/05/2022 3:00,74.66,16.9994285,0.491,0.7098,20.37
21/05/2022 3:30,76.92,19.87613733,0.458,0.7098,20.37
21/05/2022 4:00,79.78,21.52593483,0.411,0.7098,20.37
21/05/2022 4:30,73.76,22.57218233,0.327,0.7098,20.37
21/05/2022 5:00,73.76,20.9408275,0.269,0.7098,20.37
21/05/2022 5:30,78.26,23.52758417,0.21,0.7098,20.37
21/05/2022 6:00,91.82,25.660725,0.13,0.7098,20.37
21/05/2022 6:30,115.36,26.9181945,0.054,0.7098,20.37
21/05/2022 7:00,114.54,29.06165367,0.004,0.7098,20.37
21/05/2022 7:30,132.48,27.66147283,0,0.7098,20.37
21/05/2022 8:00,127.02,25.97062217,0,0.7098,20.37
21/05/2022 8:30,119.54,24.98903867,0,0.7098,20.37
21/05/2022 9:00,120.22,18.64753917,0,0.7098,20.37
21/05/2022 9:30,133.76,14.49768817,0,0.7098,20.37
21/05/2022 10:00,127.38,20.18490167,0,0.7098,20.37
21/05/2022 10:30,117.38,16.60720417,0,0.7098,20.37
21/05/2022 11:00,115.06,16.04905833,0,0.7098,20.37
21/05/2022 11:30,114.48,19.4035255,0,0.7098,20.37
21/05/2022 12:00,109.88,16.508192,0,0.7098,20.37
21/05/2022 12:30,121.38,14.3797045,0,0.7098,20.37
21/05/2022 13:00,132.92,10.07087,0,0.7098,20.37
21/05/2022 13:30,116.9,7.709666667,0,0.7098,20.37
21/05/2022 14:00,118.56,13.8091465,0,0.7098,20.37
21/05/2022 14:30,125.42,16.57684333,0,0.7098,20.37
21/05/2022 15:00,130.76,19.44397967,0,0.7098,20.37
21/05/2022 15:30,127.54,26.41188633,0,0.7098,20.37
21/05/2022 16:00,120.6,31.04351367,0,0.7098,20.37
21/05/2022 16:30,114.92,30.0550655,0,0.7098,20.37
21/05/2022 17:00,111.02,34.0757365,0,0.7098,20.37
21/05/2022 17:30,112.82,33.59558033,0,0.7098,20.37
21/05/2022 18:00,130.8,31.64774767,0,0.7098,20.37
21/05/2022 18:30,129.76,29.94234083,0,0.7098,20.37
21/05/2022 19:00,127.24,29.10152233,0,0.7098,20.37
21/05/2022 19:30,129.86,29.46564183,0,0.7098,20.37
21/05/2022 20:00,123.48,28.85914283,0,0.7098,20.37
21/05/2022 20:30,120.16,27.3735605,0,0.7098,20.37
21/05/2022 21:00,118.44,26.89118917,0,0.7098,20.37
21/05/2022 21:30,105.72,27.659102,0.035,0.7098,20.37
21/05/2022 22:00,91.28,28.7657895,0.103,0.7098,20.37
21/05/2022 22:30,83.5,28.532825,0.187,0.7098,20.37
21/05/2022 23:00,80.24,28.73898567,0.263,0.7098,20.37
21/05/2022 23:30,78.5,29.38046467,0.316,0.7098,20.37
22/05/2022 0:00,82.94,27.61524717,0.345,0.7098,20.37
22/05/2022 0:30,80.58,26.19130767,0.357,0.7098,20.37
22/05/2022 1:00,86.34,25.2,0.363,0.7098,20.37
22/05/2022 1:30,84.28,23.38564633,0.324,0.7098,20.37
22/05/2022 2:00,77.42,22.365864,0.428,0.7098,20.37
22/05/2022 2:30,82.06,22.68704317,0.472,0.7098,20.37
22/05/2022 3:00,83.82,23.11771683,0.468,0.7098,20.37
22/05/2022 3:30,76.64,24.05874,0.449,0.7098,20.37
22/05/2022 4:00,76.24,21.5842945,0.393,0.7098,20.37
22/05/2022 4:30,82.04,24.2838535,0.334,0.7098,20.37
22/05/2022 5:00,80.1,26.43262133,0.276,0.7098,20.37
22/05/2022 5:30,75.82,28.38710117,0.201,0.7098,20.37
22/05/2022 6:00,84.18,26.9519225,0.127,0.7098,20.37
22/05/2022 6:30,124.24,25.12719783,0.051,0.7098,20.37
22/05/2022 7:00,126.02,25.70254167,0.003,0.7098,20.37
22/05/2022 7:30,126.8,28.0985445,0,0.7098,20.37
22/05/2022 8:00,123.98,26.94269533,0,0.7098,20.37
22/05/2022 8:30,119.48,25.2,0,0.7098,20.37
22/05/2022 9:00,122.4,28.77748033,0,0.7098,20.37
22/05/2022 9:30,118.84,26.99053933,0,0.7098,20.37
22/05/2022 10:00,118.94,28.14784817,0,0.7098,20.37
22/05/2022 10:30,108.62,29.70950067,0,0.7098,20.37
22/05/2022 11:00,110,25.99166667,0,0.7098,20.37
22/05/2022 11:30,114.8,25.2,0,0.7098,20.37
22/05/2022 12:00,114.96,25.2,0,0.7098,20.37
22/05/2022 12:30,112.32,25.01159817,0,0.7098,20.37
22/05/2022 13:00,112.76,25.033645,0,0.7098,20.37
22/05/2022 13:30,109.06,20.30141117,0,0.7098,20.37
22/05/2022 14:00,98.92,15.77523883,0,0.7098,20.37
22/05/2022 14:30,98.76,18.83772867,0,0.7098,20.37
22/05/2022 15:00,96.7,25.1761665,0,0.7098,20.37
22/05/2022 15:30,101.08,25.521774,0,0.7098,20.37
22/05/2022 16:00,108.36,28.10327517,0,0.7098,20.37
22/05/2022 16:30,112.42,31.38455067,0,0.7098,20.37
22/05/2022 17:00,114.9,30.72863817,0,0.7098,20.37
22/05/2022 17:30,119.5,38.30984367,0,0.7098,20.37
22/05/2022 18:00,119.1,36.28456633,0,0.7098,20.37
22/05/2022 18:30,118.56,31.6614355,0,0.7098,20.37
22/05/2022 19:00,123.88,30.13596333,0,0.7098,20.37
22/05/2022 19:30,121.78,29.11187933,0,0.7098,20.37
22/05/2022 20:00,121.36,27.23289083,0,0.7098,20.37
22/05/2022 20:30,123.74,26.8704145,0,0.7098,20.37
22/05/2022 21:00,112.72,26.50566783,0,0.7098,20.37
22/05/2022 21:30,102.9,25.581912,0.018,0.7098,20.37
22/05/2022 22:00,98.36,26.63323933,0.051,0.7098,20.37
22/05/2022 22:30,94.32,28.07875683,0.093,0.7098,20.37
22/05/2022 23:00,98.4,30.82272967,0.121,0.7098,20.37
22/05/2022 23:30,88.22,28.371201,0.132,0.7098,20.37
23/05/2022 0:00,83.68,26.48650183,0.125,0.7098,20.37
23/05/2022 0:30,81.16,26.10902183,0.143,0.7098,20.37
23/05/2022 1:00,86.88,25.27653667,0.161,0.7098,20.37
23/05/2022 1:30,81.66,25.2,0.174,0.7098,20.37
23/05/2022 2:00,82.1,25.2,0.246,0.7098,20.37
23/05/2022 2:30,87,25.2,0.431,0.7098,20.37
23/05/2022 3:00,84.94,25.2,0.477,0.7098,20.37
23/05/2022 3:30,80.64,25.2,0.444,0.7098,20.37
23/05/2022 4:00,83.72,25.2,0.398,0.7098,20.37
23/05/2022 4:30,82.32,25.2,0.34,0.7098,20.37
23/05/2022 5:00,79.76,26.10281267,0.273,0.7098,20.37
23/05/2022 5:30,86.94,26.49454967,0.199,0.7098,20.37
23/05/2022 6:00,95.24,28.12092383,0.123,0.7098,20.37
23/05/2022 6:30,122.72,31.67236367,0.047,0.7098,20.37
23/05/2022 7:00,127.88,36.133626,0.002,0.7098,38.71
23/05/2022 7:30,125.38,38.85864967,0,0.7098,38.71
23/05/2022 8:00,125.76,36.34674533,0,0.7098,38.71
23/05/2022 8:30,131.46,35.9887935,0,0.7098,38.71
23/05/2022 9:00,123.82,34.19347067,0,0.7098,38.71
23/05/2022 9:30,116.92,32.8323675,0,0.7098,38.71
23/05/2022 10:00,116.54,29.2915815,0,0.7098,38.71
23/05/2022 10:30,113.44,29.862155,0,0.7098,38.71
23/05/2022 11:00,117.48,23.42406433,0,0.7098,38.71
23/05/2022 11:30,114.34,25.90184733,0,0.7098,38.71
23/05/2022 12:00,115.4,27.40359633,0,0.7098,38.71
23/05/2022 12:30,115.02,26.96037733,0,0.7098,38.71
23/05/2022 13:00,108.16,26.06399817,0,0.7098,38.71
23/05/2022 13:30,107.52,26.65681417,0,0.7098,38.71
23/05/2022 14:00,108.6,29.95,0,0.7098,38.71
23/05/2022 14:30,115.72,29.95,0,0.7098,38.71
23/05/2022 15:00,109.88,29.95,0,0.7098,38.71
23/05/2022 15:30,116.14,30.77604933,0,0.7098,38.71
23/05/2022 16:00,116.12,36.00944383,0,0.7098,38.71
23/05/2022 16:30,113,42.62120917,0,0.7098,38.71
23/05/2022 17:00,115.52,60.2666565,0,0.7098,38.71
23/05/2022 17:30,124.58,33.859825,0,0.7098,38.71
23/05/2022 18:00,125.62,31.748675,0,0.7098,38.71
23/05/2022 18:30,124.16,31.53527567,0,0.7098,38.71
23/05/2022 19:00,129.86,31.14334283,0,0.7098,20.37
23/05/2022 19:30,121.64,32.768768,0,0.7098,20.37
23/05/2022 20:00,115.02,32.029918,0,0.7098,20.37
23/05/2022 20:30,105.98,31.0577595,0,0.7098,20.37
23/05/2022 21:00,111.92,29.95798133,0,0.7098,20.37
23/05/2022 21:30,105,29.95,0.031,0.7098,20.37
23/05/2022 22:00,100.6,29.95,0.08,0.7098,20.37
23/05/2022 22:30,98.86,29.95,0.141,0.7098,20.37
23/05/2022 23:00,97.08,29.95,0.201,0.7098,20.37
23/05/2022 23:30,89.26,29.95,0.267,0.7098,20.37
24/05/2022 0:00,92.74,29.95,0.318,0.7098,20.37
24/05/2022 0:30,88.78,29.47839933,0.364,0.7098,20.37
24/05/2022 1:00,93.86,28.30679067,0.471,0.7098,20.37
24/05/2022 1:30,93.26,29.43460733,0.496,0.7098,20.37
24/05/2022 2:00,90.84,28.721701,0.506,0.7098,20.37
24/05/2022 2:30,92.54,28.26187417,0.501,0.7098,20.37
24/05/2022 3:00,89.74,27.3221745,0.482,0.7098,20.37
24/05/2022 3:30,92.96,26.63801317,0.449,0.7098,20.37
24/05/2022 4:00,96.36,27.68688083,0.403,0.7098,20.37
24/05/2022 4:30,97.54,27.75970017,0.346,0.7098,20.37
24/05/2022 5:00,96.4,28.48280933,0.278,0.7098,20.37
24/05/2022 5:30,95.22,28.76433533,0.203,0.7098,20.37
24/05/2022 6:00,110,29.95,0.125,0.7098,20.37
24/05/2022 6:30,127.84,34.4098735,0.049,0.7098,20.37
24/05/2022 7:00,127.08,36.630849,0.003,0.7098,38.71
24/05/2022 7:30,130.98,37.47995917,0,0.7098,38.71
24/05/2022 8:00,128.34,37.1615195,0,0.7098,38.71
24/05/2022 8:30,126.22,28.27434,0,0.7098,38.71
24/05/2022 9:00,122.68,29.89544117,0,0.7098,38.71
24/05/2022 9:30,128.76,25.98310633,0,0.7098,38.71
24/05/2022 10:00,133.44,28.04656067,0,0.7098,38.71
24/05/2022 10:30,130.84,21.63940783,0,0.7098,38.71
24/05/2022 11:00,128.74,19.451356,0,0.7098,38.71
24/05/2022 11:30,124.56,17.26497967,0,0.7098,38.71
24/05/2022 12:00,118.96,16.93107783,0,0.7098,38.71
24/05/2022 12:30,114.4,17.4665345,0,0.7098,38.71
24/05/2022 13:00,109.16,17.86161633,0,0.7098,38.71
24/05/2022 13:30,114.22,12.77170167,0,0.7098,38.71
24/05/2022 14:00,112.36,9.828593667,0,0.7098,38.71
24/05/2022 14:30,113.34,13.77483817,0,0.7098,38.71
24/05/2022 15:00,106.24,27.72201617,0,0.7098,38.71
24/05/2022 15:30,110.34,30.481666,0,0.7098,38.71
24/05/2022 16:00,108.6,31.65044133,0,0.7098,38.71
24/05/2022 16:30,107.8,33.80149067,0,0.7098,38.71
24/05/2022 17:00,110.56,42.82573667,0,0.7098,38.71
24/05/2022 17:30,119.06,39.1912805,0,0.7098,38.71
24/05/2022 18:00,119.58,30.443672,0,0.7098,38.71
24/05/2022 18:30,131.44,30.41696767,0,0.7098,38.71
24/05/2022 19:00,134.82,30.09571533,0,0.7098,20.37
24/05/2022 19:30,134.22,29.95,0,0.7098,20.37
24/05/2022 20:00,125.9,30.14747817,0,0.7098,20.37
24/05/2022 20:30,125.96,32.79689783,0,0.7098,20.37
24/05/2022 21:00,101.8,29.95,0,0.7098,20.37
24/05/2022 21:30,105.1,29.95,0.02,0.7098,20.37
24/05/2022 22:00,95.64,29.95,0.073,0.7098,20.37
24/05/2022 22:30,90.86,27.06681583,0.125,0.7098,20.37
24/05/2022 23:00,96.3,23.2724885,0.19,0.7098,20.37
24/05/2022 23:30,90.74,22.845826,0.244,0.7098,20.37
25/05/2022 0:00,93.36,22.51382017,0.287,0.7098,20.37
25/05/2022 0:30,94.08,23.54083017,0.358,0.7098,20.37
25/05/2022 1:00,90.34,25.59961817,0.366,0.7098,20.37
25/05/2022 1:30,89.92,22.6415515,0.374,0.7098,20.37
25/05/2022 2:00,88.62,17.30622967,0.407,0.7098,20.37
25/05/2022 2:30,89.74,12.664882,0.482,0.7098,20.37
25/05/2022 3:00,89.96,11.029288,0.47,0.7098,20.37
25/05/2022 3:30,91.08,5.095415667,0.436,0.7098,20.37
25/05/2022 4:00,89.24,8.595233333,0.347,0.7098,20.37
25/05/2022 4:30,88.12,10.20927417,0.269,0.7098,20.37
25/05/2022 5:00,89.58,12.6876515,0.15,0.7098,20.37
25/05/2022 5:30,80.8,6.040047833,0.152,0.7098,20.37
25/05/2022 6:00,98.76,21.533142,0.05,0.7098,20.37
25/05/2022 6:30,121.8,17.585828,0.015,0.7098,20.37
25/05/2022 7:00,121.44,27.16243267,0.001,0.7098,38.71
25/05/2022 7:30,130.34,30.566102,0,0.7098,38.71
25/05/2022 8:00,132.84,31.73652967,0,0.7098,38.71
25/05/2022 8:30,133.94,29.95,0,0.7098,38.71
25/05/2022 9:00,135.6,32.03163767,0,0.7098,38.71
25/05/2022 9:30,134.64,29.25683117,0,0.7098,38.71
25/05/2022 10:00,137.18,26.07402517,0,0.7098,38.71
25/05/2022 10:30,136,21.8186065,0,0.7098,38.71
25/05/2022 11:00,138.16,27.73964467,0,0.7098,38.71
25/05/2022 11:30,128.42,23.3531405,0,0.7098,38.71
25/05/2022 12:00,130.08,20.54980617,0,0.7098,38.71
25/05/2022 12:30,129.74,23.71604,0,0.7098,38.71
25/05/2022 13:00,129.44,26.71934117,0,0.7098,38.71
25/05/2022 13:30,129.52,28.85550333,0,0.7098,38.71
25/05/2022 14:00,124.72,29.42196,0,0.7098,38.71
25/05/2022 14:30,124.46,28.6491825,0,0.7098,38.71
25/05/2022 15:00,126.18,30.29226467,0,0.7098,38.71
25/05/2022 15:30,124.5,30.37168733,0,0.7098,38.71
25/05/2022 16:00,120.02,29.95,0,0.7098,38.71
25/05/2022 16:30,123,32.56875517,0,0.7098,38.71
25/05/2022 17:00,112.96,30.87275117,0,0.7098,38.71
25/05/2022 17:30,108.68,35.3720145,0,0.7098,38.71
25/05/2022 18:00,126.64,30.7615875,0,0.7098,38.71
25/05/2022 18:30,129.54,30.6925565,0,0.7098,38.71
25/05/2022 19:00,141.2,30.24998517,0,0.7098,20.37
25/05/2022 19:30,137.34,33.556737,0,0.7098,20.37
25/05/2022 20:00,138.74,31.90040783,0,0.7098,20.37
25/05/2022 20:30,138,30.93804567,0,0.7098,20.37
25/05/2022 21:00,135.16,30.39706133,0,0.7098,20.37
25/05/2022 21:30,124.72,29.5458315,0.01,0.7098,20.37
25/05/2022 22:00,106.46,28.78771,0.031,0.7098,20.37
25/05/2022 22:30,96.74,27.61484517,0.088,0.7098,20.37
25/05/2022 23:00,96.94,29.95,0.122,0.7098,20.37
25/05/2022 23:30,98.98,29.95,0.242,0.7098,20.37
26/05/2022 0:00,100.7,29.95,0.2,0.7098,20.37
26/05/2022 0:30,93.62,28.14713833,0.179,0.7098,20.37
26/05/2022 1:00,91.68,26.31158867,0.304,0.7098,20.37
26/05/2022 1:30,90.96,26.66056567,0.293,0.7098,20.37
26/05/2022 2:00,94.54,23.81618983,0.314,0.7098,20.37
26/05/2022 2:30,90.16,28.43809133,0.346,0.7098,20.37
26/05/2022 3:00,90.78,28.74847267,0.457,0.7098,20.37
26/05/2022 3:30,92.62,28.97794583,0.375,0.7098,20.37
26/05/2022 4:00,97.3,23.99138367,0.356,0.7098,20.37
26/05/2022 4:30,91.04,15.30854183,0.319,0.7098,20.37
26/05/2022 5:00,94.06,29.95,0.204,0.7098,20.37
26/05/2022 5:30,90.56,29.95,0.061,0.7098,20.37
26/05/2022 6:00,112.2,29.7915615,0.036,0.7098,20.37
26/05/2022 6:30,127.42,28.77368117,0.038,0.7098,20.37
26/05/2022 7:00,146.32,31.73980867,0.001,0.7098,38.71
26/05/2022 7:30,141.42,33.67343783,0,0.7098,38.71
26/05/2022 8:00,135.02,32.044134,0,0.7098,38.71
26/05/2022 8:30,135.8,29.95,0,0.7098,38.71
26/05/2022 9:00,136.08,32.90717633,0,0.7098,38.71
26/05/2022 9:30,145.28,30.61379833,0,0.7098,38.71
26/05/2022 10:00,140.38,29.95,0,0.7098,38.71
26/05/2022 10:30,129.94,29.95,0,0.7098,38.71
26/05/2022 11:00,137.68,31.81351117,0,0.7098,38.71
26/05/2022 11:30,139.06,31.87695067,0,0.7098,38.71
26/05/2022 12:00,143.26,29.95,0,0.7098,38.71
26/05/2022 12:30,149.58,29.79964483,0,0.7098,38.71
26/05/2022 13:00,142.52,29.95,0,0.7098,38.71
26/05/2022 13:30,123,29.95,0,0.7098,38.71
26/05/2022 14:00,116.68,29.95,0,0.7098,38.71
26/05/2022 14:30,126.88,29.95,0,0.7098,38.71
26/05/2022 15:00,142.08,30.100613,0,0.7098,38.71
26/05/2022 15:30,117,30.77949617,0,0.7098,38.71
26/05/2022 16:00,118.48,32.52016533,0,0.7098,38.71
26/05/2022 16:30,120.22,36.85415483,0,0.7098,38.71
26/05/2022 17:00,116.06,37.53906867,0,0.7098,38.71
26/05/2022 17:30,126.22,38.382231,0,0.7098,38.71
26/05/2022 18:00,132.22,33.520553,0,0.7098,38.71
26/05/2022 18:30,127.46,30.272432,0,0.7098,38.71
26/05/2022 19:00,127.06,30.26240717,0,0.7098,20.37
26/05/2022 19:30,122.84,35.43186833,0,0.7098,20.37
26/05/2022 20:00,127.18,34.92032383,0,0.7098,20.37
26/05/2022 20:30,118.72,33.49762917,0,0.7098,20.37
26/05/2022 21:00,123.14,33.76962367,0,0.7098,20.37
26/05/2022 21:30,115.36,32.46552767,0.014,0.7098,20.37
26/05/2022 22:00,99.4,31.0537345,0.091,0.7098,20.37
26/05/2022 22:30,97.7,30.36579367,0.152,0.7098,20.37
26/05/2022 23:00,98.84,31.740567,0.205,0.7098,20.37
26/05/2022 23:30,96.06,33.270987,0.213,0.7098,20.37
27/05/2022 0:00,97,32.813192,0.167,0.7098,20.37
27/05/2022 0:30,99.66,32.12633717,0.309,0.7098,20.37
27/05/2022 1:00,97.1,30.71057583,0.443,0.7098,20.37
27/05/2022 1:30,97.92,30.96253133,0.482,0.7098,20.37
27/05/2022 2:00,98.32,31.7673845,0.478,0.7098,20.37
27/05/2022 2:30,96.42,33.01331733,0.461,0.7098,20.37
27/05/2022 3:00,95.76,33.88332083,0.44,0.7098,20.37
27/05/2022 3:30,96.82,34.13702717,0.408,0.7098,20.37
27/05/2022 4:00,92.68,34.32491533,0.268,0.7098,20.37
27/05/2022 4:30,94.04,34.98876933,0.143,0.7098,20.37
27/05/2022 5:00,94.9,36.42127333,0.17,0.7098,20.37
27/05/2022 5:30,93.96,35.419818,0.168,0.7098,20.37
27/05/2022 6:00,98.42,33.4125365,0.117,0.7098,20.37
27/05/2022 6:30,129.16,40.727244,0.044,0.7098,20.37
27/05/2022 7:00,134.26,39.0202175,0.002,0.7098,38.71
27/05/2022 7:30,131.84,39.40313867,0,0.7098,38.71
27/05/2022 8:00,132.04,41.77137967,0,0.7098,38.71
27/05/2022 8:30,131.62,34.69127417,0,0.7098,38.71
27/05/2022 9:00,129.38,34.29440283,0,0.7098,38.71
27/05/2022 9:30,128.02,33.03756333,0,0.7098,38.71
27/05/2022 10:00,134.18,32.72054317,0,0.7098,38.71
27/05/2022 10:30,122.98,33.15485433,0,0.7098,38.71
27/05/2022 11:00,121.44,31.66824283,0,0.7098,38.71
27/05/2022 11:30,130.34,33.27484667,0,0.7098,38.71
27/05/2022 12:00,130.9,32.2138035,0,0.7098,38.71
27/05/2022 12:30,122.36,33.34950317,0,0.7098,38.71
27/05/2022 13:00,123.32,32.1781485,0,0.7098,38.71
27/05/2022 13:30,118.34,33.56464517,0,0.7098,38.71
27/05/2022 14:00,120.9,33.22273383,0,0.7098,38.71
27/05/2022 14:30,119.36,29.95,0,0.7098,38.71
27/05/2022 15:00,115.92,34.34187333,0,0.7098,38.71
27/05/2022 15:30,113.96,35.89948567,0,0.7098,38.71
27/05/2022 16:00,112.32,36.73857183,0,0.7098,38.71
27/05/2022 16:30,110.36,46.109309,0,0.7098,38.71
27/05/2022 17:00,107.36,51.41495483,0,0.7098,38.71
27/05/2022 17:30,123.16,36.755929,0,0.7098,38.71
27/05/2022 18:00,130.78,38.404655,0,0.7098,38.71
27/05/2022 18:30,125.74,34.95120167,0,0.7098,38.71
27/05/2022 19:00,119.48,39.44753133,0,0.7098,20.37
27/05/2022 19:30,118.82,41.19979417,0,0.7098,20.37
27/05/2022 20:00,125.1,36.72327733,0,0.7098,20.37
27/05/2022 20:30,128.78,34.42245183,0,0.7098,20.37
27/05/2022 21:00,127.7,33.55222383,0,0.7098,20.37
27/05/2022 21:30,122.06,33.73279633,0.023,0.7098,20.37
27/05/2022 22:00,113.02,34.838704,0.083,0.7098,20.37
27/05/2022 22:30,91.42,33.31893767,0.15,0.7098,20.37
27/05/2022 23:00,90.9,34.64124667,0.218,0.7098,20.37
27/05/2022 23:30,85.84,33.75446433,0.316,0.7098,20.37
28/05/2022 0:00,84.3,31.72201533,0.376,0.7098,20.37
28/05/2022 0:30,78,30.84983633,0.424,0.7098,20.37
28/05/2022 1:00,80.64,29.95,0.426,0.7098,20.37
28/05/2022 1:30,85.22,29.82378283,0.461,0.7098,20.37
28/05/2022 2:00,80.52,29.95,0.426,0.7098,20.37
28/05/2022 2:30,77.64,29.95,0.471,0.7098,20.37
28/05/2022 3:00,83.94,29.95,0.438,0.7098,20.37
28/05/2022 3:30,81.24,29.95,0.431,0.7098,20.37
28/05/2022 4:00,78.8,29.95,0.359,0.7098,20.37
28/05/2022 4:30,83,29.95,0.306,0.7098,20.37
28/05/2022 5:00,75.38,29.95,0.247,0.7098,20.37
28/05/2022 5:30,78.34,29.95,0.159,0.7098,20.37
28/05/2022 6:00,103.42,30.40185317,0.101,0.7098,20.37
28/05/2022 6:30,123.74,32.043291,0.032,0.7098,20.37
28/05/2022 7:00,118.2,32.55621833,0.001,0.7098,20.37
28/05/2022 7:30,119.7,31.22558283,0,0.7098,20.37
28/05/2022 8:00,123.18,32.7462475,0,0.7098,20.37
28/05/2022 8:30,122.22,32.92964083,0,0.7098,20.37
28/05/2022 9:00,125.94,32.6482445,0,0.7098,20.37
28/05/2022 9:30,123.02,31.66267983,0,0.7098,20.37
28/05/2022 10:00,122.38,29.95,0,0.7098,20.37
28/05/2022 10:30,121.8,29.82458,0,0.7098,20.37
28/05/2022 11:00,124.8,22.80976933,0,0.7098,20.37
28/05/2022 11:30,126.24,34.6939775,0,0.7098,20.37
28/05/2022 12:00,125.48,29.61423683,0,0.7098,20.37
28/05/2022 12:30,118.2,33.4108315,0,0.7098,20.37
28/05/2022 13:00,118.78,34.96035417,0,0.7098,20.37
28/05/2022 13:30,116.68,27.62956967,0,0.7098,20.37
28/05/2022 14:00,115.36,31.80100367,0,0.7098,20.37
28/05/2022 14:30,115.96,31.829352,0,0.7098,20.37
28/05/2022 15:00,115.02,32.23983333,0,0.7098,20.37
28/05/2022 15:30,117.42,32.44144583,0,0.7098,20.37
28/05/2022 16:00,113.96,32.51185333,0,0.7098,20.37
28/05/2022 16:30,113.28,34.72918233,0,0.7098,20.37
28/05/2022 17:00,113.78,35.067609,0,0.7098,20.37
28/05/2022 17:30,119.52,37.53310683,0,0.7098,20.37
28/05/2022 18:00,133.14,36.85563867,0,0.7098,20.37
28/05/2022 18:30,124.52,35.73352667,0,0.7098,20.37
28/05/2022 19:00,124.04,32.30578217,0,0.7098,20.37
28/05/2022 19:30,127.28,34.75542683,0,0.7098,20.37
28/05/2022 20:00,127.22,35.05733367,0,0.7098,20.37
28/05/2022 20:30,124.1,34.9858965,0,0.7098,20.37
28/05/2022 21:00,113.22,35.315296,0,0.7098,20.37
28/05/2022 21:30,118.14,34.06724417,0.015,0.7098,20.37
28/05/2022 22:00,94.3,35.30403017,0.05,0.7098,20.37
28/05/2022 22:30,86.3,32.93850717,0.081,0.7098,20.37
28/05/2022 23:00,88.6,30.5912255,0.125,0.7098,20.37
28/05/2022 23:30,87.78,30.09042967,0.163,0.7098,20.37
29/05/2022 0:00,102,30.2609645,0.221,0.7098,20.37
29/05/2022 0:30,98.66,30.7211165,0.262,0.7098,20.37
29/05/2022 1:00,99.34,29.95,0.285,0.7098,20.37
29/05/2022 1:30,96.32,29.95,0.228,0.7098,20.37
29/05/2022 2:00,94.8,29.95,0.22,0.7098,20.37
29/05/2022 2:30,93.12,29.95,0.27,0.7098,20.37
29/05/2022 3:00,93.06,30.47192333,0.365,0.7098,20.37
29/05/2022 3:30,95.8,29.95,0.388,0.7098,20.37
29/05/2022 4:00,93.9,32,0.381,0.7098,20.37
29/05/2022 4:30,93.04,32,0.326,0.7098,20.37
29/05/2022 5:00,94.48,32,0.26,0.7098,20.37
29/05/2022 5:30,94.5,32,0.188,0.7098,20.37
29/05/2022 6:00,102.88,32,0.112,0.7098,20.37
29/05/2022 6:30,131.54,32,0.038,0.7098,20.37
29/05/2022 7:00,135.4,31.54710217,0.001,0.7098,20.37
29/05/2022 7:30,139.16,30.5849,0,0.7098,20.37
29/05/2022 8:00,135.82,31.99578183,0,0.7098,20.37
29/05/2022 8:30,132.9,32.84037467,0,0.7098,20.37
29/05/2022 9:00,128.9,32,0,0.7098,20.37
29/05/2022 9:30,118.58,27.57162583,0,0.7098,20.37
29/05/2022 10:00,115.54,26.6468255,0,0.7098,20.37
29/05/2022 10:30,111.56,14.20660317,0,0.7098,20.37
29/05/2022 11:00,116.4,1.302553167,0,0.7098,20.37
29/05/2022 11:30,113.92,1.318098,0,0.7098,20.37
29/05/2022 12:00,111.3,0.7907245,0,0.7098,20.37
29/05/2022 12:30,121.84,1.709288833,0,0.7098,20.37
29/05/2022 13:00,121.2,7.543890833,0,0.7098,20.37
29/05/2022 13:30,114.94,27.3397765,0,0.7098,20.37
29/05/2022 14:00,109.5,25.47268817,0,0.7098,20.37
29/05/2022 14:30,110.38,31.23782183,0,0.7098,20.37
29/05/2022 15:00,109.24,30.09154267,0,0.7098,20.37
29/05/2022 15:30,106.12,32,0,0.7098,20.37
29/05/2022 16:00,103.42,33.03779317,0,0.7098,20.37
29/05/2022 16:30,102.4,42.2078705,0,0.7098,20.37
29/05/2022 17:00,109,41.34305667,0,0.7098,20.37
29/05/2022 17:30,114.32,41.431302,0,0.7098,20.37
29/05/2022 18:00,119.64,42.18647267,0,0.7098,20.37
29/05/2022 18:30,119.04,40.83913217,0,0.7098,20.37
29/05/2022 19:00,129.68,36.53585183,0,0.7098,20.37
29/05/2022 19:30,142.72,36.28714267,0,0.7098,20.37
29/05/2022 20:00,133.3,33.989666,0,0.7098,20.37
29/05/2022 20:30,125.74,32,0,0.7098,20.37
29/05/2022 21:00,118.9,32,0,0.7098,20.37
29/05/2022 21:30,96.6,30.22758567,0.003,0.7098,20.37
29/05/2022 22:00,89.98,30.164729,0.026,0.7098,20.37
29/05/2022 22:30,94.7,29.36557583,0.062,0.7098,20.37
29/05/2022 23:00,93.18,30.61532167,0.092,0.7098,20.37
29/05/2022 23:30,84.88,28.79829033,0.083,0.7098,20.37
30/05/2022 0:00,82.92,27.9778065,0.132,0.7098,20.37
30/05/2022 0:30,83.68,16.78145867,0.182,0.7098,20.37
30/05/2022 1:00,78.3,3.806333333,0.167,0.7098,20.37
30/05/2022 1:30,78.04,1.03,0.149,0.7098,20.37
